,X,loan_amnt,funded_amnt_inv,term,int_rate,installment,grade,sub_grade,emp_title,home_ownership,annual_inc,verification_status,issue_d,loan_status,pymnt_plan,desc,purpose,title,zip_code,addr_state,dti,rate
4593,126393,14400.0,14400.0,0,13.11%,485.96,1,8,Carrier Interamerica,1,112200.0,Not Verified,Jun-13,Fully Paid,n,,2,Debt consolidation,331xx,9,8.82,0.1311
4594,700941,12500.0,12500.0,1,8.18%,254.54,1,5,Financial Advisor,2,250000.0,Source Verified,Jul-15,Fully Paid,n,,4,Home improvement,064xx,6,7.15,0.0818
4595,1527904,6900.0,6900.0,0,15.05%,239.36,2,13,Administrator,3,18200.0,Source Verified,Sep-17,Current,n,,7,Medical expenses,220xx,44,12.99,0.1505
4596,1098270,7000.0,7000.0,0,8.39%,220.62,1,5,General Manager,2,141000.0,Source Verified,Apr-16,Fully Paid,n,,2,Debt consolidation,302xx,10,25.43,0.0839
4597,454488,15375.0,15375.0,1,25.89%,459.34,6,32,Warehouse Manager,3,46000.0,Source Verified,Jan-14,Fully Paid,n,,9,Other,863xx,3,31.75,0.2589
4598,2028802,12000.0,12000.0,0,6.67%,368.72,0,1,Executive Director ,2,95000.0,Not Verified,Sep-18,Current,n,,1,Credit card refinancing,618xx,13,7.31,0.0667
4599,417213,5000.0,5000.0,0,11.99%,166.05,1,7,Legal Assistant,3,45125.0,Source Verified,Apr-14,Fully Paid,n,,2,Debt consolidation,840xx,43,22.23,0.1199
4600,1271557,2000.0,2000.0,0,5.32%,60.23,0,0,IT support tech,1,65000.0,Not Verified,Nov-16,Fully Paid,n,,12,Vacation,774xx,42,24.26,0.0532
4601,490268,30000.0,30000.0,0,9.76%,964.64,1,7,Technical Alliance Manager,1,180000.0,Source Verified,Dec-15,Fully Paid,n,,2,Debt consolidation,300xx,10,12.19,0.0976
4602,1249799,20000.0,20000.0,0,8.24%,628.95,1,5,RN,1,100000.0,Verified,Dec-16,Current,n,,2,Debt consolidation,046xx,20,13.21,0.0824
4603,1906556,15000.0,15000.0,0,10.56%,487.97,1,7,Quality Manager,3,250000.0,Source Verified,Jun-18,Current,n,,2,Debt consolidation,633xx,23,16.97,0.1056
4604,1811505,17900.0,17900.0,1,15.04%,426.22,2,13,Fore Hearth Winder,1,98600.0,Source Verified,Feb-18,Current,n,,9,Other,791xx,42,10.32,0.1504
4605,1125208,10000.0,10000.0,0,12.79%,335.93,2,10,"data entry,sales",1,70000.0,Not Verified,Sep-16,Current,n,,2,Debt consolidation,606xx,13,30.33,0.1279
4606,2014390,20000.0,20000.0,0,19.92%,742.46,3,17,,1,75000.0,Not Verified,Sep-18,Fully Paid,n,,7,Medical expenses,190xx,37,36.3,0.1992
4607,2000387,35000.0,35000.0,1,22.90%,984.66,4,20,Program Speciaist,3,76000.0,Source Verified,Apr-18,Current,n,,1,Credit card refinancing,150xx,37,20.64,0.22899999999999998
4608,662304,1650.0,1650.0,0,12.69%,55.35,2,11,Teacher,3,60000.0,Verified,Aug-15,Fully Paid,n,,2,Debt consolidation,380xx,41,22.6,0.1269
4609,1918419,10000.0,10000.0,0,6.19%,305.09,0,1,Aircraft Technician,3,50000.0,Verified,May-18,Current,n,,2,Debt consolidation,086xx,30,11.83,0.0619
4610,50431,16000.0,16000.0,0,12.85%,537.95,1,8,Pastor,3,60000.0,Not Verified,Dec-13,Fully Paid,n,,1,Credit card refinancing,216xx,19,19.86,0.1285
4611,223426,10000.0,10000.0,0,13.67%,340.18,1,9,Orthofix Inc.,1,70000.0,Not Verified,Mar-12,Fully Paid,n,,4,Reinforcement Loan,787xx,42,10.35,0.1367
4612,1132641,10000.0,10000.0,0,10.99%,327.34,1,8,Board Engineer,3,36000.0,Source Verified,Sep-16,Current,n,,2,Debt consolidation,985xx,46,15.3,0.1099
4613,1240755,2100.0,2100.0,0,7.99%,65.8,0,4,Engineering Coordinator,1,116000.0,Not Verified,Dec-16,Fully Paid,n,,7,Medical expenses,460xx,14,16.3,0.0799
4614,136728,21000.0,20950.0,0,11.14%,688.91,1,6,ConAgraFoods,1,83000.0,Verified,May-13,Fully Paid,n,,2,Debt Consolidation,454xx,34,17.67,0.1114
4615,720147,8150.0,8150.0,0,8.18%,256.07,1,5,supervisor,1,39000.0,Source Verified,Jun-15,Fully Paid,n,,2,Debt consolidation,321xx,9,19.26,0.0818
4616,407267,12500.0,12500.0,0,19.99%,464.49,4,20,Bus Operator,3,49000.0,Source Verified,Apr-14,Fully Paid,n,,1,Credit card refinancing,945xx,4,17.59,0.1999
4617,1929795,15000.0,15000.0,0,11.98%,498.08,1,9,Flight attendant,3,185000.0,Not Verified,May-18,Current,n,,6,Major purchase,080xx,30,6.0,0.1198
4618,641635,35000.0,34675.0,1,13.99%,814.21,2,13,Southeast Region,3,169000.0,Source Verified,Aug-15,Charged Off,n,,2,Debt consolidation,282xx,26,20.85,0.1399
4619,769943,21300.0,21300.0,0,6.92%,656.91,0,3,Senior Software Engineer,3,110000.0,Verified,Apr-15,Fully Paid,n,,2,Debt consolidation,800xx,5,5.98,0.0692
4620,485678,18000.0,18000.0,0,6.24%,549.56,0,1,Principal,2,72000.0,Not Verified,Dec-15,Fully Paid,n,,2,Debt consolidation,403xx,16,31.28,0.0624
4621,1784985,10000.0,10000.0,1,15.04%,238.11,2,13,Field Service Technician,1,74000.0,Source Verified,Mar-18,Current,n,,1,Credit card refinancing,404xx,16,4.27,0.1504
4622,1028743,6400.0,6400.0,0,19.99%,237.82,3,18,Service representative,3,80000.0,Verified,Jun-16,Current,n,,2,Debt consolidation,958xx,4,13.13,0.1999
4623,1006862,27175.0,27175.0,1,17.97%,689.63,3,18,Project Engineer,2,140000.0,Not Verified,Jan-16,Fully Paid,n,,11,Business,770xx,42,15.17,0.1797
4624,1265132,10000.0,10000.0,0,15.99%,351.53,2,14,,3,80000.0,Source Verified,Nov-16,Current,n,,2,Debt consolidation,330xx,9,24.0,0.1599
4625,121594,4200.0,4200.0,0,11.55%,138.6,1,7,Pilgrim's,1,93996.0,Not Verified,Jul-13,Fully Paid,n,,0,Jet Ski,306xx,10,18.31,0.1155
4626,1547293,19200.0,19200.0,1,9.93%,407.29,1,6,Executive Administrative Assistant,1,47500.0,Verified,Sep-17,Current,n,,2,Debt consolidation,600xx,13,32.52,0.0993
4627,1973964,24000.0,24000.0,1,15.04%,571.47,2,13,Sr. Contract Analyst,2,120000.0,Source Verified,Apr-18,Current,n,,4,Home improvement,913xx,4,11.82,0.1504
4628,1878363,20000.0,20000.0,0,10.07%,646.01,1,6,Cutter material ,3,65000.0,Source Verified,Jun-18,Current,n,,11,Business,100xx,33,11.13,0.1007
4629,2029728,5000.0,5000.0,0,11.06%,163.84,1,7,Teller,1,32000.0,Verified,Sep-18,Current,n,,1,Credit card refinancing,541xx,47,39.72,0.1106
4630,20251,20400.0,20400.0,0,10.37%,661.81,1,7,Pershing LLC,3,69996.0,Verified,Feb-11,Fully Paid,n,"  Borrower added on 01/27/11 > I am getting married and I wanted to consolidate my credit cards so we could start fresh.  One loan, instead of many credit cards at a high interest rate will help me  achieve my goal in being debt free.  I will then be able to start saving for our future home, our future family, and our future happiness.<br/>",2,Jessica's loan,088xx,30,8.91,0.1037
4631,1500707,7350.0,7350.0,0,11.39%,241.99,1,7,Director of Operations,1,130000.0,Verified,Apr-17,Current,n,,4,Home improvement,786xx,42,19.19,0.1139
4632,92568,12300.0,12300.0,0,20.31%,459.06,3,19,,3,35397.0,Verified,Sep-13,Charged Off,n,,11,Relocation,283xx,26,25.36,0.2031
4633,153073,6700.0,6700.0,0,15.31%,233.28,2,11,us treasury,1,88800.0,Not Verified,Mar-13,Fully Paid,n,,7,Medical expenses,730xx,35,9.36,0.1531
4634,490567,24000.0,24000.0,0,6.24%,732.74,0,1,Owner,1,180000.0,Not Verified,Dec-15,Fully Paid,n,,1,Credit card refinancing,464xx,14,9.81,0.0624
4635,1419500,4000.0,4000.0,0,12.62%,134.05,2,10,CNA,3,42000.0,Verified,Jun-17,Current,n,,2,Debt consolidation,060xx,6,8.6,0.1262
4636,1860401,13375.0,13375.0,0,9.93%,431.14,1,6,,1,45000.0,Not Verified,Jan-18,Current,n,,2,Debt consolidation,871xx,31,30.13,0.0993
4637,1382720,10000.0,10000.0,1,12.74%,226.21,2,10,Crane Operator,2,100000.0,Not Verified,Feb-17,Current,n,,2,Debt consolidation,774xx,42,19.63,0.1274
4638,1834946,25000.0,25000.0,1,30.79%,821.01,6,30,Store manager,3,80000.0,Verified,Feb-18,Charged Off,n,,2,Debt consolidation,070xx,30,37.29,0.3079
4639,292983,32500.0,32500.0,0,16.29%,1147.27,3,16,Public Safety Officer,1,65000.0,Verified,Oct-14,Fully Paid,n,,2,Debt consolidation,925xx,4,28.65,0.1629
4640,1126263,12000.0,12000.0,1,19.99%,317.86,3,18,clerk,2,80000.0,Verified,Sep-16,Fully Paid,n,,4,Home improvement,272xx,26,11.24,0.1999
4641,429557,5000.0,5000.0,0,22.45%,192.12,4,24,,3,37352.0,Verified,Mar-14,Charged Off,n,,9,Other,910xx,4,29.92,0.2245
4642,1344899,7500.0,7500.0,0,11.44%,247.11,1,8,Warehouse delivery,3,38800.0,Verified,Mar-17,Current,n,,2,Debt consolidation,786xx,42,20.88,0.1144
4643,605901,11425.0,11425.0,0,11.53%,376.92,1,9,Full time Nanny/babysitter,3,26000.0,Verified,Sep-15,Fully Paid,n,,1,Credit card refinancing,207xx,19,16.57,0.1153
4644,77836,8000.0,8000.0,0,23.40%,311.35,4,24,Production Mngr.,1,45500.0,Not Verified,Oct-13,Fully Paid,n,,1,Credit Card Loan,371xx,41,20.15,0.23399999999999999
4645,1929702,10000.0,10000.0,0,10.07%,323.01,1,6,Tech rep,1,68000.0,Not Verified,May-18,Current,n,,4,Home improvement,310xx,10,7.06,0.1007
4646,1289647,5000.0,5000.0,0,12.74%,167.85,2,10,Motor sergeant,3,63920.0,Source Verified,Oct-16,Current,n,,1,Credit card refinancing,765xx,42,16.82,0.1274
4647,682990,24000.0,24000.0,0,9.17%,765.1,1,6,Vice President,1,180000.0,Verified,Jul-15,Fully Paid,n,,2,Debt consolidation,212xx,19,6.81,0.0917
4648,518965,10500.0,10500.0,0,24.99%,417.43,5,28,patient care technican,3,35000.0,Verified,Nov-15,Charged Off,n,,2,Debt consolidation,071xx,30,17.52,0.2499
4649,1311399,21850.0,21850.0,0,12.79%,734.01,2,10,Account Payment Specialist,3,55000.0,Source Verified,Oct-16,Charged Off,n,,2,Debt consolidation,021xx,18,10.71,0.1279
4650,317558,25525.0,25525.0,1,25.83%,761.67,6,31,Personnel Security Specialist,1,71000.0,Source Verified,Aug-14,Charged Off,n,,2,Debt consolidation,460xx,14,13.22,0.2583
4651,1997876,6050.0,6050.0,0,15.04%,209.85,2,13,CNA,3,32000.0,Source Verified,Apr-18,Current,n,,9,Other,015xx,18,32.71,0.1504
4652,3822,4400.0,4400.0,0,11.71%,145.54,1,7,Forsyth Mechanical,3,37440.0,Not Verified,Nov-11,Fully Paid,n,"  Borrower added on 11/04/11 > I have a 2000 Jeep Grand Cherokee that is currently unsafe to drive.  The front axel is broken, along with the front hub assembly.  The windshield is leaking which leaves a puddle of water in the floorboard every time it rains. The heating system needs to be fixed since its becoming winter and it needs new tires. It also needs minor maintance such as allignment, oil change, radiator flush, etc...  I  could not afford it all at once but need to be able to have a working vehicle because I work out of town alot<br/>",9,Vehicle Maintance,274xx,26,3.01,0.1171
4653,1726573,5000.0,5000.0,0,16.02%,175.84,2,14,Registered Nurse,1,70000.0,Not Verified,Oct-17,Current,n,,2,Debt consolidation,850xx,3,23.16,0.1602
4654,292680,3000.0,3000.0,0,13.35%,101.59,2,11,Business Development,3,62000.0,Not Verified,Oct-14,Fully Paid,n,,6,Major purchase,606xx,13,16.41,0.1335
4655,878952,10000.0,10000.0,1,19.24%,260.73,4,21,CUSTOMER SERVICE REPRESENTATIVE,1,36000.0,Source Verified,Jan-15,Fully Paid,n,,2,Debt consolidation,451xx,34,38.7,0.1924
4656,1551914,5500.0,5500.0,0,10.91%,179.83,1,8,Loader Operator,1,27000.0,Not Verified,Sep-17,Current,n,,2,Debt consolidation,840xx,43,17.38,0.1091
4657,85071,5000.0,5000.0,0,7.62%,155.81,0,2,STORE MANAGER,3,39000.0,Not Verified,Oct-13,Charged Off,n,  Borrower added on 09/24/13 > I AM BUYING A PERSONAL SPECIAL GIFT FOR THE LOVE OF MY LIFE AND I NEED AN ADDITIONAL MONEY TO COMPLETE SAID PURCHASE<br>,6,myself loan,770xx,42,12.74,0.0762
4658,1401067,12000.0,12000.0,0,10.49%,389.98,1,6,Registered Nurse,3,72000.0,Source Verified,Jan-17,Fully Paid,n,,8,Moving and relocation,432xx,34,20.86,0.1049
4659,989739,15000.0,15000.0,0,11.48%,494.5,1,9,Financial Advisor,1,90000.0,Not Verified,Jan-16,Fully Paid,n,,1,Credit card refinancing,223xx,44,10.24,0.1148
4660,1218684,31950.0,31950.0,1,17.99%,811.15,3,16,CEO - Frederick,1,180000.0,Verified,Dec-16,Fully Paid,n,,1,Credit card refinancing,945xx,4,15.29,0.1799
4661,218156,6500.0,6500.0,1,20.50%,174.03,4,21,comcast,3,45000.0,Source Verified,May-12,Charged Off,n,"  Borrower added on 05/01/12 > Hi all, please help me get funds for my restaurant... Currently I'm employed and I will not have any problems giving it back..<br><br>  Borrower added on 05/02/12 > Hi all,I will be using the funds to complete my opening of my restaurant. Currently I'm employed and I will not  have any issues paying back every  penny. Thank you in advance!<br>",11,My own Restaurant ,018xx,18,19.01,0.205
4662,1521971,8000.0,8000.0,0,11.39%,263.39,1,7,Project management ,3,90000.0,Not Verified,Apr-17,Current,n,,2,Debt consolidation,481xx,21,11.35,0.1139
4663,611650,25500.0,25475.0,1,25.78%,760.17,5,29,Training Developer,3,62000.0,Verified,Sep-15,Charged Off,n,,2,Debt consolidation,856xx,3,20.21,0.2578
4664,911019,12000.0,12000.0,0,10.75%,391.45,1,8,STNA,3,30000.0,Source Verified,Mar-16,Current,n,,2,Debt consolidation,452xx,34,48.12,0.1075
4665,1239610,15000.0,15000.0,1,15.99%,364.7,2,14,Production Accountant,3,161000.0,Not Verified,Dec-16,Charged Off,n,,1,Credit card refinancing,916xx,4,22.87,0.1599
4666,993274,13500.0,13500.0,1,15.77%,326.65,3,15,Registered Nurse,3,71000.0,Not Verified,Jan-16,Current,n,,6,Major purchase,707xx,17,35.63,0.1577
4667,1520733,14400.0,14400.0,0,8.24%,452.84,1,5,Teller supervisor,1,50000.0,Not Verified,Apr-17,Current,n,,4,Home improvement,349xx,9,28.9,0.0824
4668,248297,20000.0,20000.0,0,7.49%,622.04,0,3,JV Operations Manager,3,71999.0,Source Verified,Nov-14,Fully Paid,n,,2,Debt consolidation,902xx,4,17.95,0.0749
4669,1278703,6000.0,6000.0,0,8.24%,188.69,1,5,Teller,3,45000.0,Not Verified,Nov-16,Fully Paid,n,,2,Debt consolidation,071xx,30,13.67,0.0824
4670,282433,21000.0,21000.0,0,7.69%,655.07,0,3,President,2,120000.0,Source Verified,Oct-14,Fully Paid,n,,2,Debt consolidation,926xx,4,10.83,0.0769
4671,997122,12000.0,12000.0,1,13.44%,275.75,2,12,Security Supervisor,3,82500.0,Not Verified,Jan-16,Current,n,,2,Debt consolidation,114xx,33,13.35,0.1344
4672,1842114,6000.0,6000.0,0,9.93%,193.41,1,6,Legal Assistant,1,107000.0,Not Verified,Jan-18,Current,n,,2,Debt consolidation,903xx,4,12.65,0.0993
4673,1591168,14400.0,14400.0,1,26.30%,433.71,4,24,"Manager, Purchasing Services",1,60590.0,Source Verified,Aug-17,Current,n,,2,Debt consolidation,836xx,12,21.65,0.263
4674,431720,13475.0,13475.0,1,22.45%,375.63,4,24,HR Assistant,3,50000.0,Verified,Mar-14,Fully Paid,n,,2,Debt consolidation,604xx,13,34.06,0.2245
4675,208453,12000.0,11750.0,0,11.14%,393.67,1,6,Texas A&M University System - OTC,3,43000.0,Source Verified,Jul-12,Fully Paid,n,  Borrower added on 07/10/12 > I will be consolidating 3 higher interest credit cards and a signature loan.  My calculations show that the new payment amount for this loan will be very close to what I am currently paying on this debt per month therefore I will have no problems making the new monthly payments.<br>,2,Debt Consolidation,778xx,42,14.6,0.1114
4676,1360624,3600.0,3600.0,0,11.39%,118.53,1,7,Solutions Specialist,3,33000.0,Source Verified,Feb-17,Current,n,,2,Debt consolidation,194xx,37,9.96,0.1139
4677,1353699,40000.0,40000.0,0,6.99%,1234.91,0,1,Attorney,3,176000.0,Verified,Mar-17,Fully Paid,n,,2,Debt consolidation,200xx,7,24.43,0.0699
4678,1374472,10000.0,10000.0,0,6.99%,308.73,0,1,Pharmacist,1,120000.0,Verified,Feb-17,Current,n,,2,Debt consolidation,707xx,17,27.25,0.0699
4679,1494927,25000.0,25000.0,1,15.99%,607.82,2,14,Union medic,1,120000.0,Not Verified,Apr-17,Current,n,,2,Debt consolidation,302xx,10,9.69,0.1599
4680,532255,30000.0,30000.0,1,16.55%,738.34,3,16,Fabrication,3,90000.0,Source Verified,Nov-15,Charged Off,n,,2,Debt consolidation,542xx,47,26.6,0.1655
4681,166615,24000.0,23975.0,1,11.14%,523.5,1,6,Vitas Hospice,1,62000.0,Verified,Feb-13,Fully Paid,n,"  Borrower added on 01/31/13 > We are working to pay off debt incurred during a job loss, which includes some medical expenses.  We hope to make a major life change, in the near future, and would like to have as little debt as possible!!<br><br>  Borrower added on 01/31/13 > We would greatly appreciate your support.  Thank you for your consideration!<br>",1,Credit card refinancing,662xx,15,12.81,0.1114
4682,1854785,12000.0,12000.0,0,7.97%,375.88,0,4,Senior Mechanical Engineer,1,130000.0,Not Verified,Jan-18,Current,n,,1,Credit card refinancing,945xx,4,13.27,0.0797
4683,949467,5000.0,5000.0,0,13.67%,170.09,2,12,Driver,1,24000.0,Verified,Feb-16,Fully Paid,n,,2,Debt consolidation,275xx,26,31.15,0.1367
4684,228272,21000.0,21000.0,1,12.69%,474.49,1,9,Jamaica Hospital Medical Center,3,70000.0,Source Verified,Feb-12,Fully Paid,n,"  Borrower added on 01/17/12 > Very stable job in the Health Industry<br>Good salary, with gauranteed increments.<br>Monthly budget is  aproximately $2100.00.<br>Great  credit score.<br>Always pays bills on time.<br><br>  Borrower added on 01/21/12 > Monthly expenses (including rent) is $2100.00. <br>Intend to pay off high APR credit card debt spent on tuition.<br>",2,Debt Consolidation,104xx,33,12.39,0.1269
4685,1880418,6025.0,6025.0,0,10.56%,196.0,1,7,0wner,2,87000.0,Not Verified,Jun-18,Current,n,,2,Debt consolidation,017xx,18,7.32,0.1056
4686,252783,30000.0,30000.0,1,11.44%,658.88,1,8,Product manager,1,165000.0,Verified,Nov-14,Current,n,,1,Credit card refinancing,530xx,47,8.93,0.1144
4687,1646424,35000.0,35000.0,1,29.69%,1125.72,5,26,Sales consultant ,3,52000.0,Source Verified,Jul-17,Charged Off,n,,2,Debt consolidation,019xx,18,35.93,0.2969
4688,1394724,35000.0,35000.0,0,15.99%,1230.33,2,14,HR Manager,3,101100.0,Verified,Jan-17,Current,n,,2,Debt consolidation,925xx,4,13.07,0.1599
4689,1206753,1700.0,1700.0,0,18.99%,62.31,3,17,follow up rep,3,30000.0,Source Verified,Jul-16,Fully Paid,n,,2,Debt consolidation,171xx,37,12.0,0.1899
4690,1467398,8000.0,8000.0,0,10.91%,261.57,1,8,RN,1,99996.0,Source Verified,May-17,Charged Off,n,,2,Debt consolidation,105xx,33,18.68,0.1091
4691,674498,35000.0,34925.0,1,13.99%,814.21,2,13,District Operations Manager,1,86000.0,Source Verified,Jul-15,Charged Off,n,,2,Debt consolidation,290xx,39,32.51,0.1399
4692,275396,7400.0,7400.0,0,6.49%,226.77,0,1,front desk person/ fitness instructor,1,30000.0,Not Verified,Oct-14,Fully Paid,n,,2,Debt consolidation,751xx,42,18.92,0.0649
4693,1704615,7000.0,7000.0,0,17.09%,249.89,3,15,supervisor,1,92000.0,Not Verified,Nov-17,Current,n,,2,Debt consolidation,043xx,20,21.17,0.1709
4694,2062439,3200.0,3200.0,0,22.35%,122.79,3,19,Store Manager /Regional Mgr.,1,64000.0,Not Verified,Aug-18,Current,n,,4,Home improvement,922xx,4,33.88,0.2235
4695,871342,4000.0,4000.0,0,6.99%,123.5,0,2,Account Manager,1,125000.0,Not Verified,Jan-15,Fully Paid,n,,0,Car financing,444xx,34,12.71,0.0699
4696,360825,8000.0,8000.0,0,6.49%,245.16,0,1,Tax Assessors/appraiser/clerk,1,40000.0,Not Verified,Jul-14,Fully Paid,n,,2,Debt consolidation,317xx,10,11.61,0.0649
4697,1863058,12800.0,12800.0,0,28.72%,534.45,5,25,Sales Manager,1,70000.0,Source Verified,Jan-18,Current,n,,11,Business,450xx,34,7.18,0.2872
4698,203253,5500.0,5500.0,0,7.90%,172.1,0,3,Eastern Shore Animal Hospital,2,32000.0,Not Verified,Aug-12,Fully Paid,n,  Borrower added on 08/09/12 > This is everything I owe for medical and credit cards.  This will allow me to make just one payment each month and be able to start saving more for the future.  It will also get me out of debt quicker by paying more towards my principle and less interest.<br>,2,consolidation,279xx,26,4.39,0.079
4699,1570409,8800.0,8800.0,0,24.85%,349.19,4,22,,2,24474.0,Verified,Aug-17,Current,n,,2,Debt consolidation,756xx,42,21.33,0.2485
4700,1862248,6000.0,6000.0,0,7.97%,187.94,0,4,cna,1,87000.0,Source Verified,Jan-18,Fully Paid,n,,2,Debt consolidation,026xx,18,12.57,0.0797
4701,651513,17000.0,17000.0,0,7.89%,531.86,0,4,"Sr. Business Manager, IT",3,93680.0,Not Verified,Aug-15,Fully Paid,n,,2,Debt consolidation,750xx,42,17.57,0.0789
4702,768160,6000.0,6000.0,0,12.29%,200.12,2,10,laborer,1,65000.0,Not Verified,May-15,Fully Paid,n,,2,Debt consolidation,982xx,46,14.81,0.1229
4703,141978,6000.0,6000.0,0,17.27%,214.73,2,14,intown suites,2,20000.0,Verified,May-13,Fully Paid,n,,1,debt solution,782xx,42,10.74,0.1727
4704,1473130,10000.0,10000.0,0,12.62%,335.12,2,10,Store Manager,1,52000.0,Not Verified,May-17,Fully Paid,n,,2,Debt consolidation,077xx,30,22.13,0.1262
4705,1787158,17000.0,17000.0,0,12.61%,569.61,2,10,Tech,1,140000.0,Source Verified,Mar-18,Current,n,,2,Debt consolidation,462xx,14,6.21,0.1261
4706,1630091,1000.0,1000.0,0,7.07%,30.91,0,1,,2,14000.0,Not Verified,Jul-17,Fully Paid,n,,2,Debt consolidation,062xx,6,8.5,0.0707
4707,1146364,24000.0,24000.0,0,15.59%,838.92,2,14,,1,115000.0,Verified,Sep-16,Fully Paid,n,,1,Credit card refinancing,923xx,4,27.68,0.1559
4708,431921,19500.0,19500.0,1,15.61%,470.18,2,14,Plant Operator,1,70000.0,Source Verified,Mar-14,Fully Paid,n,,2,Debt consolidation,450xx,34,27.6,0.1561
4709,140375,9000.0,9000.0,0,11.14%,295.25,1,6,Van Horn Hyundai-Mazda,1,60000.0,Not Verified,May-13,Fully Paid,n,,1,payoff,530xx,47,7.74,0.1114
4710,1909325,8000.0,8000.0,0,9.58%,256.57,1,5,,1,55000.0,Not Verified,Jun-18,Current,n,,2,Debt consolidation,761xx,42,15.47,0.0958
4711,1766398,17000.0,17000.0,0,6.71%,522.66,0,2,RN,3,90000.0,Not Verified,Mar-18,Current,n,,2,Debt consolidation,113xx,33,8.05,0.0671
4712,874247,8000.0,8000.0,0,6.49%,245.16,0,1,Supervisor,1,53000.0,Not Verified,Jan-15,Fully Paid,n,,1,Credit card refinancing,190xx,37,14.99,0.0649
4713,2070239,8000.0,8000.0,0,16.14%,281.81,2,13,,1,43272.0,Verified,Aug-18,Current,n,,2,Debt consolidation,285xx,26,24.07,0.1614
4714,1129882,14700.0,14700.0,1,22.39%,409.27,4,20,Manager,1,35000.0,Not Verified,Sep-16,Charged Off,n,,1,Credit card refinancing,484xx,21,12.62,0.2239
4715,1242950,6500.0,6500.0,0,11.49%,214.32,1,9,Mechanic,1,54400.0,Source Verified,Dec-16,Fully Paid,n,,0,Car financing,281xx,26,20.19,0.1149
4716,446264,5000.0,5000.0,0,13.53%,169.75,1,9,Check Services Clerk III,3,24449.0,Source Verified,Feb-14,Fully Paid,n,,1,Credit card refinancing,152xx,37,14.48,0.1353
4717,1231505,2000.0,2000.0,0,11.49%,65.95,1,9,Project Manager,1,45000.0,Verified,Dec-16,Current,n,,2,Debt consolidation,731xx,35,19.28,0.1149
4718,1679472,17375.0,17375.0,0,6.08%,529.22,0,1,Grocery team member,3,30000.0,Verified,Dec-17,Current,n,,6,Major purchase,076xx,30,17.2,0.0608
4719,1470660,10000.0,10000.0,0,15.05%,346.9,2,13,Aircraft Maintenance Technician,1,125000.0,Source Verified,May-17,Fully Paid,n,,4,Home improvement,302xx,10,10.26,0.1505
